feature,importance,source
flow_dx_mean_per_sec_min,0.0006334116451435488,random_forest
flow_dy_norm_per_sec_auc,0.000627124477426025,random_forest
flow_dy_accel_jerk_p25,0.000626247601880835,random_forest
flow_dx_norm_per_sec_first,0.0006248196076289171,random_forest
det_vy_norm_per_sec_last,0.0006241146150443455,random_forest
flow_mag_mean_per_sec_p10,0.0006225313252622622,random_forest
roi_aspect_abs_max,0.0006219952166613722,random_forest
flow_dy_accel_jerk_auc,0.0006214918888807878,random_forest
conf_a_p25,0.0006205756987414011,random_forest
both_detected_time_to_abs_peak,0.0006188560156069407,random_forest
det_vy_accel_jerk_max,0.0006143571169624043,random_forest
flow_dy_norm_per_sec_abs_mean,0.0006073861929274131,random_forest
det_dy_median,0.0006049884391991885,random_forest
flow_mag_mean_per_sec_range,0.0006045185072655565,random_forest
flow_mag_median_delta,0.0006026585951335557,random_forest
flow_dx_mean_per_sec_abs_mean,0.0006019193666117043,random_forest
flow_mag_norm_per_sec_first,0.0005963421672396272,random_forest
roi_area_p25,0.0005938808889760434,random_forest
flow_mag_start_mean,0.0005929481888848331,random_forest
det_speed_accel_max,0.0005879690656901016,random_forest
det_vy_accel_p10,0.0005861373665653577,random_forest
roi_width_median,0.000583099100158505,random_forest
flow_dx_norm_per_sec_energy,0.0005821061500155762,random_forest
flow_mag_mean_p90,0.0005815695252434145,random_forest
det_speed_norm_per_sec_max,0.0005789977538527793,random_forest
roi_height_p75,0.0005698224225220306,random_forest
flow_mag_norm_per_sec_median,0.0005687290777063111,random_forest
flow_dx_mean_per_sec_abs_max,0.0005682363008711752,random_forest
det_vy_accel_jerk_slope_first_last,0.0005676743784473861,random_forest
flow_dx_mean_per_sec_median,0.0005669715977691724,random_forest
conf_a_std,0.0005663813895769642,random_forest
det_dy_p75,0.0005648376997843443,random_forest
flow_mag_accel_mean,0.0005610323752854643,random_forest
det_speed_norm_per_sec_min,0.0005597721857912249,random_forest
roi_width_p25,0.0005531887478608994,random_forest
roi_width_auc,0.0005521123345011714,random_forest
flow_mag_accel_jerk_abs_mean,0.0005499703062985087,random_forest
flow_mag_accel_std,0.0005410261816362161,random_forest
flow_mag_std_p75,0.000540977431586749,random_forest
flow_dx_norm_per_sec_signed_auc,0.000538533607007922,random_forest
det_speed_norm_per_sec_abs_mean,0.0005380994127950502,random_forest
roi_height_min,0.000537308233346549,random_forest
conf_b_signed_auc,0.0005362875960210507,random_forest
flow_mag_mean_std,0.0005276826150517719,random_forest
det_speed_norm_per_sec_last,0.0005242561865581761,random_forest
det_vy_accel_jerk_first,0.0005212308283483688,random_forest
roi_area_p10,0.0005199179752688267,random_forest
det_speed_accel_min,0.0005194493205415981,random_forest
any_detected_delta,0.0005166064202167972,random_forest
roi_width_abs_mean,0.0005130790939073833,random_forest
conf_a_p10,0.00050953161474426,random_forest
flow_mag_mean_per_sec_std,0.0005082044745069716,random_forest
both_detected_abs_mean,0.0004999907914506219,random_forest
flow_dy_mean_per_sec_range,0.0004988055836056802,random_forest
both_detected_signed_auc,0.000494974000583798,random_forest
flow_mag_max_min,0.0004866767307385968,random_forest
roi_aspect_signed_auc,0.0004820018697783717,random_forest
roi_height_p25,0.0004784264590147271,random_forest
conf_b_p90,0.0004775534546460749,random_forest
flow_mag_norm_per_sec_p90,0.000474766264380172,random_forest
flow_mag_median_p10,0.0004738298960137005,random_forest
roi_width_p10,0.0004697101935913738,random_forest
flow_mag_mean_per_sec_median,0.00046864475165004016,random_forest
roi_area_mean,0.00046635953167019356,random_forest
flow_mag_mean_range,0.00046069578496541304,random_forest
flow_mag_accel_jerk_energy,0.0004603148284518272,random_forest
flow_dy_mean_per_sec_peak_to_mean,0.000453166742312868,random_forest
flow_mag_std_min,0.00044079772287574645,random_forest
flow_mag_median_energy,0.0004382253943874023,random_forest
flow_dy_mean_per_sec_std,0.00043798669195275076,random_forest
flow_dy_norm_per_sec_std,0.00043734246553890995,random_forest
both_detected_delta,0.0004332012127334432,random_forest
flow_dx_mean_per_sec_last,0.0004323216756853814,random_forest
conf_a_median,0.00043079835659042606,random_forest
roi_available_auc,0.00042534332125809837,random_forest
flow_mag_norm_per_sec_p10,0.00042373852541215335,random_forest
flow_mag_accel_jerk_p75,0.0004214097687804229,random_forest
flow_dx_norm_per_sec_max,0.0004132188750165832,random_forest
flow_mag_mean_signed_auc,0.00040710776353429366,random_forest
det_speed_accel_abs_max,0.0004063337191243604,random_forest
det_vx_norm_per_sec_median,0.00040608181744292913,random_forest
flow_mag_mean_per_sec_max,0.0004045590224727272,random_forest
det_vy_accel_jerk_median,0.0004022021151912948,random_forest
flow_mag_norm_per_sec_min,0.00039975998172222475,random_forest
flow_dx_norm_per_sec_std,0.00039899215255557373,random_forest
flow_dx_norm_per_sec_mean,0.0003972632743242705,random_forest
roi_available_abs_mean,0.0003970084603483885,random_forest
flow_mag_median_max,0.0003950391114142068,random_forest
flow_dx_norm_per_sec_slope_first_last,0.0003925790601928362,random_forest
conf_b_p10,0.00038813706250473304,random_forest
flow_dx_mean_per_sec_mean,0.00038813656833102924,random_forest
roi_width_energy,0.0003875134272422746,random_forest
conf_b_mean,0.00038745327628142304,random_forest
conf_b_abs_max,0.00038701608424530914,random_forest
roi_aspect_p10,0.0003858551063605752,random_forest
any_detected_energy,0.0003852118529670157,random_forest
any_detected_first,0.0003803450753566286,random_forest
any_detected_abs_mean,0.00037962262327868277,random_forest
det_speed_accel_p90,0.00037891324635090775,random_forest
any_detected_peak_to_mean,0.00037563911555899,random_forest
flow_mag_mean_peak_to_mean,0.0003749175385879695,random_forest
flow_mag_accel_p25,0.00037371935686949853,random_forest
roi_aspect_std,0.00037081872011218096,random_forest
flow_mag_norm_per_sec_signed_auc,0.00037015200773200216,random_forest
conf_b_std,0.0003697018052686776,random_forest
flow_mag_mean_per_sec_mean,0.0003682018294031685,random_forest
flow_dy_accel_p10,0.00036776903644010554,random_forest
roi_available_std,0.00036537051477710333,random_forest
roi_aspect_max,0.00036486369594595857,random_forest
flow_mag_mean_max,0.0003623647522303012,random_forest
flow_mag_norm_per_sec_last,0.0003578486855482022,random_forest
flow_dx_mean_per_sec_delta,0.0003574018263440479,random_forest
flow_mag_accel_jerk_p10,0.00035708561722836406,random_forest
flow_mag_mean_per_sec_first,0.00035420274142430316,random_forest
roi_width_first,0.00035388550621004845,random_forest
both_detected_auc,0.0003533358223026493,random_forest
both_detected_energy,0.00035270318410193715,random_forest
flow_mag_mean_p10,0.00034338137653011484,random_forest
roi_area_min,0.00033940304593487657,random_forest
flow_mag_mean_p75,0.00033804298849089004,random_forest
flow_dx_mean_per_sec_first,0.00033035170228178686,random_forest
flow_mag_median_auc,0.00032846940519716804,random_forest
both_detected_first,0.00032790103431245854,random_forest
flow_dy_mean_per_sec_abs_max,0.0003238313418761956,random_forest
roi_available_mean,0.0003216832270885503,random_forest
num_steps,0.0003170550243238153,random_forest
flow_dx_norm_per_sec_abs_mean,0.00031409959947222054,random_forest
flow_mag_median_first,0.00030438170717120966,random_forest
flow_mag_accel_jerk_median,0.00029788155371903514,random_forest
det_speed_p10,0.00029726034928004546,random_forest
any_detected_time_to_abs_peak,0.00029682919181743935,random_forest
flow_mag_accel_first,0.0002923262846223732,random_forest
flow_mag_mean_min,0.000285692883461366,random_forest
det_speed_norm_per_sec_std,0.00028489530283644056,random_forest
flow_dx_mean_per_sec_signed_auc,0.0002781615851123023,random_forest
any_detected_std,0.00027291668710269673,random_forest
both_detected_last,0.0002724081357508458,random_forest
flow_dx_norm_per_sec_median,0.00026736144157999336,random_forest
flow_mag_mean_p25,0.00026511671138890235,random_forest
flow_mag_median_mean,0.00026468231563571345,random_forest
duration_estimate_sec,0.0002640666492099794,random_forest
roi_height_p10,0.0002601379924341138,random_forest
det_vy_accel_p25,0.0002564756785723473,random_forest
roi_available_signed_auc,0.00025646376814733655,random_forest
both_detected_mean,0.0002561361539473905,random_forest
roi_available_time_to_abs_peak,0.0002538240525447994,random_forest
flow_mag_accel_auc,0.0002495807100857233,random_forest
flow_mag_norm_per_sec_auc,0.00024885030429048203,random_forest
conf_b_auc,0.00023924987468072338,random_forest
roi_height_abs_mean,0.00023748945689059376,random_forest
flow_mag_mean_first,0.00023445148767255595,random_forest
flow_dx_mean_per_sec_std,0.00023106198611290242,random_forest
roi_width_min,0.00022152918369614547,random_forest
roi_available_peak_to_mean,0.00021997198735122466,random_forest
flow_mag_norm_per_sec_energy,0.00021788794931025792,random_forest
det_vy_accel_median,0.0002151301395275682,random_forest
conf_a_min,0.00020827542700553974,random_forest
any_detected_min,0.00020727595586897117,random_forest
roi_available_p10,0.00020615631112193495,random_forest
flow_mag_max_abs_max,0.0002029055749318181,random_forest
roi_area_abs_mean,0.0001954797606603374,random_forest
flow_mag_mean_per_sec_signed_auc,0.00019397491803367322,random_forest
flow_mag_norm_per_sec_p75,0.00019326058688037232,random_forest
flow_mag_median_median,0.00018526963987954332,random_forest
flow_dx_mean_per_sec_max,0.00017837021170417645,random_forest
roi_area_energy,0.00016841374787014604,random_forest
both_detected_range,0.0001670010821498385,random_forest
det_vy_norm_per_sec_median,0.00016558503743377694,random_forest
flow_dy_accel_jerk_abs_mean,0.00016254842611522483,random_forest
roi_aspect_min,0.00015966169274521638,random_forest
flow_mag_norm_per_sec_std,0.0001589900588829904,random_forest
flow_mag_accel_jerk_p25,0.00015604583304115467,random_forest
flow_mag_norm_per_sec_range,0.0001551939174418472,random_forest
both_detected_peak_to_mean,0.00014748567030466436,random_forest
flow_mag_mean_per_sec_min,0.00014482611362785338,random_forest
roi_available_slope_first_last,0.0001399695430659864,random_forest
any_detected_p25,0.00013975784226791363,random_forest
flow_mag_median_min,0.00012558405408092258,random_forest
flow_mag_mean_abs_max,0.00011961207247126494,random_forest
roi_available_first,0.0001181013165218756,random_forest
both_detected_slope_first_last,0.00011356015012079392,random_forest
any_detected_signed_auc,9.853679173843255e-05,random_forest
any_detected_p10,9.349552628933347e-05,random_forest
flow_mag_mean_per_sec_abs_max,9.347366711813672e-05,random_forest
both_detected_p25,9.045284780578901e-05,random_forest
both_detected_std,8.7105025053838e-05,random_forest
any_detected_range,8.551429261059964e-05,random_forest
both_detected_min,7.282297404271369e-05,random_forest
any_detected_last,5.71336420393024e-05,random_forest
roi_available_p25,5.595516366885373e-05,random_forest
flow_mag_median_abs_mean,5.441582642840504e-05,random_forest
conf_a_last,5.260835624342396e-05,random_forest
roi_available_min,4.6356295483999615e-05,random_forest
roi_available_delta,4.281915812010084e-05,random_forest
any_detected_slope_first_last,4.184806452701563e-05,random_forest
mean_dt,0.0,random_forest
roi_available_max,0.0,random_forest
roi_available_median,0.0,random_forest
roi_available_p75,0.0,random_forest
roi_available_p90,0.0,random_forest
roi_available_range,0.0,random_forest
roi_available_last,0.0,random_forest
roi_available_abs_max,0.0,random_forest
both_detected_max,0.0,random_forest
both_detected_median,0.0,random_forest
both_detected_p10,0.0,random_forest
both_detected_p75,0.0,random_forest
both_detected_p90,0.0,random_forest
both_detected_abs_max,0.0,random_forest
any_detected_max,0.0,random_forest
any_detected_median,0.0,random_forest
any_detected_p75,0.0,random_forest
any_detected_p90,0.0,random_forest
any_detected_abs_max,0.0,random_forest
any_detected_auc,0.0,random_forest
