feature,importance,source
conf_b_mean,0.0008907751713204703,extra_trees
flow_mag_norm_per_sec_mean,0.000889600628522907,extra_trees
det_speed_accel_energy,0.0008875294529594469,extra_trees
conf_a_p10,0.000886782046020268,extra_trees
det_vx_norm_per_sec_delta,0.00088673824299398,extra_trees
conf_b_std,0.0008851496020810848,extra_trees
flow_dx_norm_per_sec_max,0.0008837433540823481,extra_trees
det_speed_accel_last,0.0008805428891406921,extra_trees
flow_mag_norm_per_sec_auc,0.0008775689657058912,extra_trees
roi_width_max,0.0008763602869223233,extra_trees
flow_mag_mean_per_sec_first,0.0008762755995148684,extra_trees
flow_mag_norm_per_sec_p10,0.0008759278497111815,extra_trees
flow_mag_norm_per_sec_max,0.0008758459222952763,extra_trees
both_detected_last,0.0008717228946108591,extra_trees
flow_dy_norm_per_sec_p10,0.0008689857474771413,extra_trees
flow_mag_norm_per_sec_std,0.0008682496427873963,extra_trees
flow_dx_norm_per_sec_p10,0.0008667045380592524,extra_trees
flow_dy_accel_max,0.0008648540758216375,extra_trees
det_dy_first,0.0008618933079285267,extra_trees
flow_mag_accel_jerk_slope_first_last,0.000861559764165221,extra_trees
conf_b_p10,0.0008571380392383734,extra_trees
any_detected_min,0.0008561980241165069,extra_trees
flow_mag_accel_jerk_signed_auc,0.000855794981719164,extra_trees
flow_dy_accel_abs_max,0.0008544176392971557,extra_trees
flow_dy_accel_jerk_energy,0.0008541339620264754,extra_trees
flow_mag_max_max,0.0008521067282537648,extra_trees
flow_dy_accel_std,0.0008508151027284568,extra_trees
flow_dy_mean_per_sec_first,0.0008497963819567984,extra_trees
flow_mag_accel_jerk_p90,0.0008474541131707891,extra_trees
roi_area_range,0.0008468942475751049,extra_trees
det_speed_accel_jerk_auc,0.0008463475234109733,extra_trees
flow_dx_norm_per_sec_abs_max,0.0008442036354773115,extra_trees
flow_dx_norm_per_sec_p25,0.0008408158660044095,extra_trees
det_vy_accel_last,0.000838516758543826,extra_trees
det_speed_accel_jerk_min,0.0008377261156815987,extra_trees
flow_mag_accel_jerk_min,0.0008351085738469721,extra_trees
conf_a_signed_auc,0.000832964361859641,extra_trees
flow_dx_norm_per_sec_delta,0.0008324091851332428,extra_trees
flow_mag_accel_min,0.0008317981392291974,extra_trees
flow_mag_max_abs_max,0.0008314421929315596,extra_trees
flow_dx_mean_per_sec_min,0.0008301843979540302,extra_trees
flow_dy_accel_jerk_auc,0.000829952385665436,extra_trees
flow_dx_mean_per_sec_std,0.0008296982165649514,extra_trees
conf_a_auc,0.0008289485387563736,extra_trees
flow_mag_accel_jerk_auc,0.000827364503449577,extra_trees
flow_dx_norm_per_sec_slope_first_last,0.0008241568875420084,extra_trees
num_steps,0.0008216867747584634,extra_trees
flow_dx_norm_per_sec_signed_auc,0.0008164963886969518,extra_trees
roi_available_delta,0.0008151018485358306,extra_trees
flow_dx_mean_per_sec_p10,0.0008141388697532728,extra_trees
roi_available_mean,0.0008126694639544063,extra_trees
flow_mag_mean_std,0.0008104680405377776,extra_trees
det_vy_accel_jerk_mean,0.0008101846231580821,extra_trees
flow_mag_mean_p75,0.0008098073713561176,extra_trees
flow_dy_accel_jerk_slope_first_last,0.000809748220374835,extra_trees
conf_b_abs_mean,0.0008087634144407288,extra_trees
flow_dy_norm_per_sec_std,0.0008036877489033423,extra_trees
flow_dx_norm_per_sec_p90,0.0008032288452166651,extra_trees
flow_mag_mean_per_sec_p10,0.0008016997042872021,extra_trees
roi_height_signed_auc,0.0008001781911506031,extra_trees
det_vy_accel_jerk_slope_first_last,0.0007960061234145657,extra_trees
flow_dy_mean_per_sec_range,0.0007956346531496471,extra_trees
flow_dy_mean_per_sec_abs_mean,0.0007924357220841319,extra_trees
det_speed_p10,0.0007900512339671427,extra_trees
roi_available_p25,0.0007887083451503036,extra_trees
flow_dx_mean_per_sec_last,0.0007875467564260653,extra_trees
flow_dy_mean_per_sec_last,0.0007858915482611438,extra_trees
any_detected_peak_to_mean,0.0007852084888704732,extra_trees
roi_area_mean,0.0007843331390747689,extra_trees
roi_available_std,0.0007784679987424536,extra_trees
det_vy_accel_jerk_p90,0.0007781993808037479,extra_trees
both_detected_slope_first_last,0.0007744718381992137,extra_trees
flow_mag_mean_per_sec_median,0.0007724485886874521,extra_trees
flow_dy_accel_jerk_max,0.0007697731235060138,extra_trees
flow_dx_mean_per_sec_delta,0.0007687371324560222,extra_trees
flow_dy_norm_per_sec_energy,0.0007684877285446063,extra_trees
flow_mag_median_range,0.0007683270886305111,extra_trees
flow_dy_accel_jerk_p10,0.0007662639428171498,extra_trees
det_vx_norm_per_sec_energy,0.0007660356518291426,extra_trees
flow_mag_accel_jerk_median,0.0007651878436381583,extra_trees
flow_dy_mean_per_sec_std,0.0007592906487091951,extra_trees
roi_height_energy,0.0007588637025790481,extra_trees
flow_dx_mean_per_sec_slope_first_last,0.0007550589673887518,extra_trees
flow_dy_accel_jerk_delta,0.0007539540578458657,extra_trees
flow_dx_mean_per_sec_abs_max,0.000752854441800065,extra_trees
flow_mag_accel_jerk_abs_mean,0.000751519413965867,extra_trees
roi_aspect_max,0.0007502342625454814,extra_trees
flow_mag_median_min,0.000745421031494664,extra_trees
roi_area_p10,0.0007449476297222435,extra_trees
any_detected_p25,0.0007447561141558187,extra_trees
any_detected_delta,0.0007421568046198466,extra_trees
flow_mag_max_range,0.0007375603116890642,extra_trees
both_detected_abs_mean,0.000735047150842312,extra_trees
roi_height_abs_mean,0.0007262320120983196,extra_trees
flow_mag_norm_per_sec_median,0.000724487009876422,extra_trees
det_dx_min,0.000723515987755459,extra_trees
flow_mag_accel_range,0.0007231336974517874,extra_trees
flow_mag_mean_per_sec_signed_auc,0.0007207968998090907,extra_trees
flow_mag_accel_jerk_energy,0.0007206785240812961,extra_trees
flow_dx_mean_per_sec_auc,0.0007198142755441294,extra_trees
det_vy_accel_abs_mean,0.0007127072326049241,extra_trees
roi_area_p90,0.0007122503784047438,extra_trees
roi_area_std,0.0007116562241276028,extra_trees
flow_mag_accel_jerk_p75,0.0007112051847445042,extra_trees
flow_mag_median_abs_mean,0.0007105611301842719,extra_trees
flow_mag_norm_per_sec_abs_mean,0.0007098368475481491,extra_trees
any_detected_mean,0.0007093967977849294,extra_trees
flow_dy_mean_per_sec_energy,0.0007091748671045345,extra_trees
flow_dy_norm_per_sec_min,0.000707509624567672,extra_trees
flow_mag_median_signed_auc,0.0007043821637551989,extra_trees
flow_mag_mean_abs_mean,0.0007035929296655053,extra_trees
flow_mag_accel_auc,0.0007022524173634835,extra_trees
roi_available_signed_auc,0.000699063632961653,extra_trees
flow_dy_accel_jerk_range,0.0006933152874640488,extra_trees
flow_dy_accel_min,0.0006909344999702353,extra_trees
roi_width_abs_max,0.000690890421142283,extra_trees
flow_mag_accel_std,0.0006891277748779246,extra_trees
flow_dx_norm_per_sec_min,0.000686768263554411,extra_trees
flow_mag_norm_per_sec_min,0.0006855395734309058,extra_trees
flow_mag_accel_first,0.0006834220194798144,extra_trees
flow_mag_max_min,0.000683341185658181,extra_trees
flow_dy_accel_jerk_std,0.0006831975013160302,extra_trees
both_detected_median,0.0006813768546855555,extra_trees
flow_mag_median_abs_max,0.000679774039538056,extra_trees
flow_mag_accel_abs_mean,0.0006759997600417835,extra_trees
flow_dy_mean_per_sec_auc,0.0006746580425575227,extra_trees
det_speed_accel_jerk_abs_max,0.0006742107870808721,extra_trees
flow_mag_mean_abs_max,0.0006709178636158477,extra_trees
roi_available_auc,0.0006682532709065341,extra_trees
conf_a_last,0.0006616379142294545,extra_trees
both_detected_auc,0.0006597764202064424,extra_trees
flow_mag_mean_mean,0.0006561182162601607,extra_trees
roi_height_auc,0.0006540141662369082,extra_trees
any_detected_p10,0.0006523419496597697,extra_trees
flow_mag_norm_per_sec_range,0.0006500878154424813,extra_trees
flow_mag_accel_jerk_mean,0.0006483974359556768,extra_trees
flow_mag_median_p10,0.0006450187315727891,extra_trees
flow_dx_norm_per_sec_abs_mean,0.0006440688731182455,extra_trees
roi_height_p90,0.0006439517493726563,extra_trees
flow_mag_mean_signed_auc,0.0006344926904504882,extra_trees
flow_dy_accel_range,0.0006334201132202508,extra_trees
flow_mag_accel_p25,0.0006310696552649155,extra_trees
flow_mag_mean_per_sec_min,0.0006309514737851968,extra_trees
flow_mag_norm_per_sec_energy,0.0006292695560401615,extra_trees
roi_width_min,0.0006212637363930925,extra_trees
flow_mag_mean_p90,0.0006187874920246492,extra_trees
flow_mag_max_energy,0.0006181951861296491,extra_trees
roi_available_p10,0.0006152806896256923,extra_trees
flow_mag_norm_per_sec_signed_auc,0.000613905593187489,extra_trees
flow_mag_mean_per_sec_std,0.0006128345182826656,extra_trees
roi_height_min,0.0006120552982696267,extra_trees
flow_dy_accel_jerk_first,0.0006115641350538787,extra_trees
flow_mag_accel_energy,0.0006112956293450116,extra_trees
any_detected_last,0.0006106618697438706,extra_trees
flow_mag_median_median,0.0006003081245656573,extra_trees
flow_mag_mean_per_sec_abs_mean,0.0005970297654496276,extra_trees
flow_mag_norm_per_sec_abs_max,0.0005953061088521372,extra_trees
det_vy_accel_delta,0.0005892424830820962,extra_trees
both_detected_std,0.0005887248467334359,extra_trees
roi_available_abs_mean,0.0005884265173245158,extra_trees
flow_mag_mean_per_sec_max,0.0005828073785807302,extra_trees
flow_mag_accel_p90,0.0005811126448586388,extra_trees
det_vy_accel_slope_first_last,0.0005764233501124962,extra_trees
flow_mag_median_p90,0.0005729051049788356,extra_trees
roi_area_max,0.0005714508265104779,extra_trees
flow_mag_mean_per_sec_range,0.0005697171991864986,extra_trees
flow_mag_median_std,0.0005694987814845566,extra_trees
flow_mag_mean_max,0.0005651073162503173,extra_trees
any_detected_signed_auc,0.0005626276435270308,extra_trees
both_detected_signed_auc,0.0005567944018291062,extra_trees
roi_available_energy,0.0005557919223557499,extra_trees
flow_dx_mean_per_sec_range,0.0005509024017407222,extra_trees
any_detected_auc,0.0005395014454217302,extra_trees
flow_mag_mean_per_sec_energy,0.0005370317290557563,extra_trees
flow_dy_accel_jerk_p90,0.0005343506583592041,extra_trees
any_detected_energy,0.0005298733818648586,extra_trees
roi_width_p90,0.0005276452449746148,extra_trees
flow_mag_accel_p10,0.0005204852697945614,extra_trees
flow_mag_mean_per_sec_auc,0.0005090469831437777,extra_trees
roi_available_min,0.0005084361934594798,extra_trees
both_detected_p25,0.0005072361743987808,extra_trees
flow_dy_accel_energy,0.0005001831787434034,extra_trees
flow_mag_mean_per_sec_abs_max,0.0004948759335375879,extra_trees
flow_dx_norm_per_sec_energy,0.000483328195975345,extra_trees
duration_estimate_sec,0.0004794114043577635,extra_trees
flow_dx_norm_per_sec_auc,0.0004709517755274097,extra_trees
any_detected_std,0.000468738727123702,extra_trees
det_vx_norm_per_sec_min,0.0004682099019473941,extra_trees
flow_mag_mean_auc,0.00046504371697083903,extra_trees
flow_mag_mean_per_sec_mean,0.00045581152398630273,extra_trees
flow_mag_accel_abs_max,0.00045336913272312065,extra_trees
roi_available_last,0.00044733127223132676,extra_trees
any_detected_range,0.0004467300217164401,extra_trees
flow_dx_mean_per_sec_abs_mean,0.00043795619798396747,extra_trees
flow_mag_norm_per_sec_p75,0.00043447212636975747,extra_trees
flow_mag_mean_median,0.0004219628392129171,extra_trees
flow_mag_norm_per_sec_p90,0.00041734133299102386,extra_trees
both_detected_energy,0.00040589760857200145,extra_trees
flow_mag_median_mean,0.000398987321038861,extra_trees
flow_dx_norm_per_sec_std,0.00039745704330473066,extra_trees
flow_mag_mean_range,0.0003906015573311348,extra_trees
flow_mag_mean_per_sec_p75,0.0003882710126299061,extra_trees
flow_mag_mean_energy,0.00038722311236026076,extra_trees
flow_mag_median_energy,0.00037557699867614885,extra_trees
flow_dx_norm_per_sec_range,0.00033311990570766283,extra_trees
flow_mag_median_auc,0.00032917792912801595,extra_trees
roi_available_range,0.00030089620657536357,extra_trees
flow_dx_mean_per_sec_energy,0.00027748970560578275,extra_trees
roi_available_median,0.00027724449112443236,extra_trees
flow_mag_mean_per_sec_p90,0.0002721527038357308,extra_trees
both_detected_min,0.0002627918122335291,extra_trees
both_detected_range,0.00019495182554947897,extra_trees
flow_mag_median_max,0.0001619727635873606,extra_trees
any_detected_median,5.9934054136952536e-05,extra_trees
mean_dt,0.0,extra_trees
roi_available_max,0.0,extra_trees
roi_available_p75,0.0,extra_trees
roi_available_p90,0.0,extra_trees
roi_available_abs_max,0.0,extra_trees
both_detected_max,0.0,extra_trees
both_detected_p75,0.0,extra_trees
both_detected_p90,0.0,extra_trees
both_detected_abs_max,0.0,extra_trees
any_detected_max,0.0,extra_trees
any_detected_p75,0.0,extra_trees
any_detected_p90,0.0,extra_trees
any_detected_abs_max,0.0,extra_trees
